property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach,property_type_encoded,listing_type_encoded,location_score,is_beachfront,is_tourist_area,dist_to_city
PROP1372,Charming 3 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.41464435710592,57.69988396502206,195000,condo,3,4,124,sale,1980.0,False,4.435446359333647,3,1,45,0,0,23.093416826347607
PROP1373,Elegant 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.431620453483006,57.71590147369752,205000,apartment,5,5,84,rent,1998.0,False,3.797056756359852,0,0,70,0,1,25.56447323301049
PROP1374,679 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.41628321877904,57.70492350312174,475000,land,0,0,679,rent,0.0,False,1.2304962527512444,4,0,45,0,0,23.67252749720834
PROP1375,Modern 4 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02857073188017,57.5522578343255,245000,apartment,4,5,80,rent,1986.0,False,3.611316754998936,0,0,85,0,1,15.940679129772315
PROP1376,Spacious 1 Bedroom Condo in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21015912045191,57.45301946529858,325000,condo,1,2,150,sale,1984.0,False,5.131789689805947,3,1,55,0,0,6.6206063744938515
PROP1377,Elegant 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.43516937743648,57.7204228521558,380000,apartment,5,6,146,sale,1991.0,False,4.555700858273111,0,1,70,0,1,26.19634518621954
PROP1378,850 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.44337291533173,57.7235730979048,845000,land,0,0,850,rent,0.0,False,1.5700590694763608,4,0,70,0,1,26.964277015805898
PROP1379,Spacious 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29172816074741,57.487931181509474,245000,apartment,1,1,136,rent,2002.0,True,14.727641536799958,0,0,50,0,0,3.251318523989121
PROP1380,Luxurious 3 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.216832400341925,57.79088277508875,950000,villa,3,3,309,rent,1999.0,False,4.998692883953789,2,0,65,0,0,32.3817575065034
PROP1381,Elegant 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.031604311544758,57.54130722131319,790000,house,5,4,279,sale,1991.0,False,2.1980856716142947,1,1,85,0,1,15.209567711314978
PROP1382,Beautiful 4 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21029609108941,57.47056159906576,345000,house,4,5,203,rent,1999.0,False,13.407758661909243,1,0,55,0,0,6.0140825985539035
PROP1383,Modern 2 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.28974900771946,57.48182648842855,155000,house,2,2,103,sale,2012.0,False,13.539724209893905,1,1,50,0,0,2.8961955719697423
PROP1384,Luxurious 3 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.411491938340053,57.693983978409264,710000,villa,3,1,261,rent,2004.0,True,4.155771641361632,2,0,45,0,0,22.350899282020105
PROP1385,Elegant 5 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.325545364082966,57.36586524152658,295000,condo,5,3,114,rent,1991.0,False,3.531575254825812,3,0,80,0,0,14.316246467273292
PROP1386,Spacious 3 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.23351743703193,57.78752657470742,530000,house,3,2,290,rent,1998.0,False,4.659014293665468,1,0,65,0,0,31.442131856278834
PROP1387,Luxurious 5 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.231327486038367,57.79100405023054,250000,house,5,4,118,sale,2020.0,True,1.3131202213629227,1,1,65,0,0,31.88250169429069
PROP1388,620 sqm Land in Tamarin,Tamarin,Black River,West,-20.329157558268715,57.36986873326596,550000,land,0,0,620,rent,0.0,False,4.25031052670932,4,0,80,0,0,14.129336479813
PROP1389,Modern 2 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.437750801956103,57.719581656204426,145000,apartment,2,1,50,sale,2015.0,False,4.892250249886745,0,1,70,0,1,26.261800143134224
PROP1390,Elegant 5 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.223181361644755,57.79325069882066,1140000,villa,5,1,389,rent,1985.0,False,1.436402594295482,2,0,65,0,0,32.397566071325976
PROP1391,Cozy 3 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32117880533712,57.50876934914158,270000,apartment,3,3,148,rent,1991.0,True,10.838880352194522,0,0,55,0,0,1.0300153802522554
PROP1392,Elegant 2 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.276428055247354,57.3655035106998,315000,apartment,2,2,108,rent,2010.0,True,2.8246276597052278,0,0,85,0,1,12.686882485839442
PROP1393,376 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.213209858032744,57.458106149268666,310000,land,0,0,376,sale,0.0,False,7.773381774069266,4,1,55,0,0,6.079826005099835
PROP1394,672 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.189566814479484,57.7764296097646,635000,land,0,0,672,rent,0.0,False,4.963779001579467,4,0,75,0,1,30.958482439964097
PROP1395,Cozy 3 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.27140019196897,57.35526470040085,815000,villa,3,1,176,sale,1987.0,True,2.096645308003817,2,1,85,0,1,13.771581872537077
PROP1396,Beautiful 4 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.33447609444173,57.3787769506238,1045000,villa,4,5,304,sale,2021.0,False,1.6641299697341694,2,1,80,0,0,13.62175093093425
PROP1397,Charming 4 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.263328114274312,57.35735514155744,970000,villa,4,1,269,rent,2011.0,True,3.068953210801215,2,0,85,0,1,13.513780798427563
PROP1398,543 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.201900630598384,57.77087416905792,510000,land,0,0,543,sale,0.0,False,3.5998949283393813,4,1,75,0,1,30.51389779595227
PROP1399,Charming 3 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.271007430950355,57.36542001073261,1275000,villa,3,3,265,rent,2013.0,True,1.4892080904767924,2,0,85,0,1,12.643814581941292
PROP1400,Luxurious 1 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23794318840615,57.46509820685223,185000,house,1,1,119,rent,1989.0,False,9.391292981637246,1,0,55,0,0,3.263900060394033
PROP1401,618 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03604650069425,57.54917984969254,615000,land,0,0,618,rent,0.0,False,1.0903634962621114,4,0,85,0,1,15.043332720547241
PROP1402,Luxurious 5 Bedroom Villa in Souillac,Souillac,Savanne,South,-20.517766450152585,57.52357515140702,915000,villa,5,6,379,rent,2019.0,True,6.753097156949978,2,0,40,0,0,22.387268170956553
PROP1403,Luxurious 5 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.249710423760227,57.47166581774474,230000,house,5,4,164,rent,1996.0,True,13.61686904627864,1,0,55,0,0,1.768293840991497
PROP1404,Modern 5 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.434292899543205,57.705424536208014,490000,condo,5,4,188,sale,2021.0,True,1.2150778115172385,3,1,70,0,1,24.721032860414127
PROP1405,Beautiful 5 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.27875486501521,57.3633678407747,750000,villa,5,6,202,sale,1996.0,False,1.3176982360102911,2,1,85,0,1,12.953077294328844
PROP1406,Modern 2 Bedroom House in Tamarin,Tamarin,Black River,West,-20.33299565279037,57.378097577524734,285000,house,2,2,129,rent,2017.0,True,4.981436151192543,1,0,80,0,0,13.589921667423758
PROP1407,Elegant 3 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26832474951913,57.48253286393391,365000,house,3,3,223,rent,1987.0,True,10.75730111257302,1,0,60,0,0,0.6304361554259409
PROP1408,Beautiful 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.447002825629887,57.72144550556189,345000,condo,2,3,134,rent,1994.0,False,3.7222336237283695,3,0,70,0,1,26.97803800259977
PROP1409,Beautiful 2 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22428662243505,57.45924789564285,295000,house,2,2,181,rent,1981.0,False,11.596847672002683,1,0,55,0,0,4.908425841174227
PROP1410,Spacious 4 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.41022337541577,57.69782007532811,730000,villa,4,5,301,rent,1981.0,True,1.5422081400197558,2,0,45,0,0,22.66170705161764
PROP1411,Charming 3 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.15524407519688,57.50851766550567,510000,house,3,1,289,sale,1992.0,True,3.1193160800752366,1,1,65,0,0,1.2982769203504232
PROP1412,Cozy 4 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.417266987579744,57.70020669731684,395000,house,4,3,263,rent,2008.0,False,2.0529518011124903,1,0,45,0,0,23.2639569931849
PROP1413,Charming 4 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.28097136741408,57.36491851415559,605000,house,4,2,220,rent,2011.0,False,1.7508381959984485,1,0,85,0,1,12.816663712198059
PROP1414,Spacious 4 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.233491929535678,57.470269449704944,610000,villa,4,5,230,rent,2016.0,False,14.321000396026935,2,0,55,0,0,3.504081632092954
PROP1415,Elegant 5 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267703620717104,57.47133258609047,170000,condo,5,1,92,sale,2012.0,False,9.926431337624118,3,1,60,0,0,0.9649403945571774
PROP1416,Beautiful 2 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.310961851661634,57.524324307588806,105000,apartment,2,3,62,sale,1997.0,True,11.682709977262352,0,1,55,0,0,1.0359525144801933
PROP1417,511 sqm Land in Tamarin,Tamarin,Black River,West,-20.3257789103585,57.36480831155285,510000,land,0,0,511,rent,0.0,False,1.541971978608161,4,0,80,0,0,14.431697080525968
PROP1418,895 sqm Land in Port Louis,Port Louis,Port Louis,North,-20.16125473758755,57.49608613970224,785000,land,0,0,895,rent,0.0,False,3.2250373803392893,4,0,65,0,0,0.3204455490747673
PROP1419,417 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.27882457787689,57.357972015966354,465000,land,0,0,417,rent,0.0,False,4.153561399964307,4,0,85,0,1,13.548242973527255
PROP1420,893 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.413860903266286,57.70228010960273,605000,land,0,0,893,rent,0.0,False,3.818913021729838,4,0,45,0,0,23.287460100724175
PROP1421,Elegant 1 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.27749361568002,57.3624486470008,255000,apartment,1,2,94,rent,1991.0,False,2.429006324221361,0,0,85,0,1,13.03721025764085
PROP1422,Modern 4 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.035756658586195,57.54342219443074,560000,house,4,3,205,rent,1993.0,False,2.121773116120814,1,0,85,0,1,14.848451529017767
PROP1423,Cozy 3 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.288986431543552,57.47211683691354,400000,house,3,2,280,rent,2023.0,False,13.037307182850707,1,0,50,0,0,2.901160563666086
PROP1424,Charming 2 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.318444378682003,57.36664843002941,1335000,villa,2,2,302,sale,2018.0,True,2.5756827264084494,2,1,80,0,0,13.877825199784077
PROP1425,Charming 3 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24903516926998,57.46352381607748,490000,villa,3,1,175,rent,2020.0,True,14.015457339689773,2,0,55,0,0,2.3822827449501296
PROP1426,Beautiful 3 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.294853350766022,57.47254847802118,220000,apartment,3,3,150,sale,2001.0,True,7.84688962614024,0,1,50,0,0,3.5227997689855965
PROP1427,Beautiful 5 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.442444023915595,57.70987636129667,855000,villa,5,3,226,rent,2013.0,True,4.569510455071635,2,0,70,0,1,25.624730553950826
PROP1428,Charming 4 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.27593282710772,57.36464533333376,305000,condo,4,4,99,sale,2002.0,False,2.9080584787697443,3,1,85,0,1,12.775649730983803
PROP1429,Beautiful 1 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.164575660317485,57.504366897347474,185000,apartment,1,2,89,rent,1995.0,True,4.610106081759486,0,0,65,0,0,0.675607358567872
PROP1430,Cozy 2 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.409068161584987,57.696935652465655,85000,apartment,2,1,58,sale,1991.0,True,1.9366657214159315,0,1,45,0,0,22.51561686997075
PROP1431,Cozy 4 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02900899550909,57.541570586556425,510000,house,4,4,209,rent,2000.0,False,2.654596938724916,1,0,85,0,1,15.492672866494992
PROP1432,551 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31236400242808,57.52473640330463,350000,land,0,0,551,sale,0.0,False,7.857437139625518,4,1,55,0,0,0.9984814714251573
PROP1433,Luxurious 1 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.22592441645457,57.77876836922584,690000,villa,1,2,204,sale,2015.0,False,2.469311392219966,2,1,65,0,0,30.777626918869068
PROP1434,Elegant 3 Bedroom Apartment in Flic en Flac,Flic en Flac,Black River,West,-20.271185104399397,57.36587977589446,320000,apartment,3,1,115,rent,2001.0,True,3.104437421430843,0,0,85,0,1,12.594151625783143
PROP1435,Charming 3 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.227508203623334,57.78787066190053,410000,condo,3,3,155,sale,2004.0,True,1.4751678934227803,3,1,65,0,0,31.67956466236875
PROP1436,Charming 5 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.416615505300445,57.69415896633908,240000,condo,5,4,128,rent,2011.0,False,4.809738374232333,3,0,45,0,0,22.642492807115968
PROP1437,Cozy 5 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03368395449691,57.55243633227357,350000,house,5,1,155,sale,2013.0,False,1.906409406361011,1,1,85,0,1,15.42280719225768
PROP1438,Elegant 5 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.154723757506176,57.4976882240979,245000,condo,5,5,114,sale,2000.0,True,1.1967856205474834,3,1,65,0,0,0.8078394934363152
PROP1439,Charming 1 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.21663775128177,57.79002677830058,455000,condo,1,1,165,sale,2015.0,True,4.615461836456641,3,1,65,0,0,32.29982598424002
PROP1440,Spacious 2 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.295706955399684,57.47489709494871,420000,house,2,2,276,rent,2010.0,False,13.76482522744475,1,0,50,0,0,3.572265963164609
PROP1441,Charming 2 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03981031219208,57.55014975905303,325000,apartment,2,1,135,rent,1994.0,False,4.281714805382027,0,0,85,0,1,14.697519041969699
PROP1442,736 sqm Land in Tamarin,Tamarin,Black River,West,-20.326544655647577,57.37163121964278,710000,land,0,0,736,sale,0.0,False,3.695031161335173,4,1,80,0,0,13.813338154718661
PROP1443,Luxurious 4 Bedroom House in Tamarin,Tamarin,Black River,West,-20.32587801990974,57.38025561962736,435000,house,4,3,175,sale,1989.0,False,1.2257545784664885,1,1,80,0,0,12.956078666246343
PROP1444,791 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.297403994763705,57.47653186020241,580000,land,0,0,791,sale,0.0,False,11.537685246630945,4,1,50,0,0,3.740920356669933
PROP1445,317 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24895146239866,57.48006036138591,230000,land,0,0,317,rent,0.0,False,10.327945619406371,4,0,55,0,0,1.6516313729662693
PROP1446,Luxurious 1 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.027925652371923,57.53880921785628,1550000,villa,1,1,343,sale,1992.0,True,3.0533612607011444,2,1,85,0,1,15.516939087856361
PROP1447,Modern 1 Bedroom House in Souillac,Souillac,Savanne,South,-20.51761232576295,57.52029598159887,405000,house,1,1,298,sale,1987.0,False,12.503050402140865,1,1,40,0,0,22.360531989549106
PROP1448,Beautiful 2 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26990116498204,57.36548339003873,680000,villa,2,1,175,sale,2018.0,False,3.93049127352706,2,1,85,0,1,12.629614082958293
PROP1449,Beautiful 5 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.52976234785756,57.514901023697206,175000,condo,5,6,122,sale,2019.0,False,9.368612935486954,3,1,40,0,0,23.706170741383154
PROP1450,Cozy 4 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.254046040677203,57.47966375931849,900000,villa,4,5,352,rent,1987.0,False,14.055562774944589,2,0,60,0,0,1.0844963979098257
PROP1451,613 sqm Land in Flic en Flac,Flic en Flac,Black River,West,-20.270983252480782,57.3606025308514,670000,land,0,0,613,rent,0.0,False,4.840291183902557,4,0,85,0,1,13.177364105111824
PROP1452,815 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27153401809606,57.48038472909303,540000,land,0,0,815,sale,0.0,False,14.46532059495702,4,1,60,0,0,0.8702397504810587
PROP1453,Luxurious 2 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.25086577183905,57.463842179185846,750000,villa,2,3,286,rent,2012.0,True,10.11009004491887,2,0,55,0,0,2.220264591905353
PROP1454,Elegant 2 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24609057094311,57.46325120950238,360000,house,2,1,194,rent,2016.0,False,14.841667545974696,1,0,55,0,0,2.63799162872485
PROP1455,Luxurious 3 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01931970442567,57.577853593898695,245000,apartment,3,1,80,sale,2002.0,False,2.082612326322589,0,1,90,0,1,18.09089246924718
PROP1456,Modern 3 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.322636782098037,57.37170077256201,340000,condo,3,4,126,rent,1990.0,False,3.884922657103032,3,0,80,0,0,13.593018930993953
PROP1457,944 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.4102825848493,57.69269539100938,560000,land,0,0,944,rent,0.0,False,2.133715707179727,4,0,45,0,0,22.161427152638915
PROP1458,407 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.236807088008305,57.47680428737483,330000,land,0,0,407,sale,0.0,False,8.192779849527765,4,1,55,0,0,3.007029938118108
PROP1459,921 sqm Land in Souillac,Souillac,Savanne,South,-20.515573999612204,57.51523073983935,490000,land,0,0,921,rent,0.0,False,11.793846392345264,4,0,40,0,0,22.131035861748124
PROP1460,Beautiful 2 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.024118243526196,57.53793327335119,1710000,villa,2,2,396,rent,2023.0,True,1.7098258263228665,2,0,85,0,1,15.89565300280537
PROP1461,Luxurious 3 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26834742885974,57.36848010748482,955000,villa,3,3,224,sale,1981.0,False,4.738769258602585,2,1,85,0,1,12.289178772593537
PROP1462,Charming 3 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03897212237159,57.54882248961836,435000,condo,3,2,135,sale,2009.0,True,3.931891860851816,3,1,85,0,1,14.727285768764373
PROP1463,Spacious 4 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.43248548345848,57.70564767543655,180000,apartment,4,2,64,rent,2013.0,True,1.2487237169514822,0,0,70,0,1,24.636333661307333
PROP1464,Beautiful 4 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.010159558034168,57.57435399642226,545000,house,4,4,230,sale,1996.0,False,4.356504876655542,1,1,90,0,1,18.81064155348047
PROP1465,Luxurious 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.30750442936421,57.50837543312326,605000,villa,2,3,243,rent,2022.0,True,14.090294412808245,2,0,55,0,0,1.3285566258268373
PROP1466,Modern 3 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30265799271754,57.47273184484944,830000,villa,3,3,355,rent,2014.0,True,11.997190925774849,2,0,50,0,0,4.370774932786098
PROP1467,Elegant 2 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.290964337249267,57.47474124358278,175000,apartment,2,1,109,rent,2016.0,True,13.385450322112291,0,0,50,0,0,3.053811487397094
PROP1468,Elegant 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.430311022648585,57.709582694748654,495000,condo,4,4,187,rent,2023.0,False,2.679851007778398,3,0,70,0,1,24.885706377401345
PROP1469,Beautiful 3 Bedroom House in Souillac,Souillac,Savanne,South,-20.52903164072145,57.52092850176135,175000,house,3,4,152,sale,1999.0,False,12.11575216141942,1,1,40,0,0,23.629197373370715
PROP1470,Charming 2 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.27706423293196,57.37082138066476,590000,condo,2,1,196,sale,1985.0,False,4.706762607118557,3,1,85,0,1,12.108771834255373
